fp1_perEnt_h1,fp1_numPoi_h1,fp1_bottlD_h1,fp1_wassD_h1,fp1_landSc_h1,fp1_perImg_h1,fp2_perEnt_h1,fp2_numPoi_h1,fp2_bottlD_h1,fp2_wassD_h1,fp2_landSc_h1,fp2_perImg_h1,f7_perEnt_h1,f7_numPoi_h1,f7_bottlD_h1,f7_wassD_h1,f7_landSc_h1,f7_perImg_h1,f3_perEnt_h1,f3_numPoi_h1,f3_bottlD_h1,f3_wassD_h1,f3_landSc_h1,f3_perImg_h1,fz_perEnt_h1,fz_numPoi_h1,fz_bottlD_h1,fz_wassD_h1,fz_landSc_h1,fz_perImg_h1,f4_perEnt_h1,f4_numPoi_h1,f4_bottlD_h1,f4_wassD_h1,f4_landSc_h1,f4_perImg_h1,f8_perEnt_h1,f8_numPoi_h1,f8_bottlD_h1,f8_wassD_h1,f8_landSc_h1,f8_perImg_h1,t3_perEnt_h1,t3_numPoi_h1,t3_bottlD_h1,t3_wassD_h1,t3_landSc_h1,t3_perImg_h1,c3_perEnt_h1,c3_numPoi_h1,c3_bottlD_h1,c3_wassD_h1,c3_landSc_h1,c3_perImg_h1,c4_perEnt_h1,c4_numPoi_h1,c4_bottlD_h1,c4_wassD_h1,c4_landSc_h1,c4_perImg_h1,t4_perEnt_h1,t4_numPoi_h1,t4_bottlD_h1,t4_wassD_h1,t4_landSc_h1,t4_perImg_h1,t5_perEnt_h1,t5_numPoi_h1,t5_bottlD_h1,t5_wassD_h1,t5_landSc_h1,t5_perImg_h1,p3_perEnt_h1,p3_numPoi_h1,p3_bottlD_h1,p3_wassD_h1,p3_landSc_h1,p3_perImg_h1,pz_perEnt_h1,pz_numPoi_h1,pz_bottlD_h1,pz_wassD_h1,pz_landSc_h1,pz_perImg_h1,t6_perEnt_h1,t6_numPoi_h1,t6_bottlD_h1,t6_wassD_h1,t6_landSc_h1,t6_perImg_h1,o1_perEnt_h1,o1_numPoi_h1,o1_bottlD_h1,o1_wassD_h1,o1_landSc_h1,o1_perImg_h1,o2_perEnt_h1,o2_numPoi_h1,o2_bottlD_h1,o2_wassD_h1,o2_landSc_h1,o2_perImg_h1,target
1.05742217035452,516.0,1.0784928798675537,7.609456717646803,1.6258167901601106,240.08679135998537,1.0402050213258962,510.0,1.458287239074707,8.327878505729688,2.1504813275449086,231.58027596863664,1.0249551083833575,480.0,1.4540319442749023,8.831496331611634,2.3505382982351564,192.75147709169752,1.0503708483179066,545.0,1.108795166015625,8.228378495972422,1.8053178959423182,265.4027766508524,1.0384413260654226,513.0,1.5892150402069092,8.474466833376667,2.194343532993445,245.76626363640548,1.0464174387155107,521.0,1.4947800636291504,8.185506371978049,2.0736357366268883,268.7095033238205,1.0185656847118005,481.0,1.3914813995361328,9.207866441164283,2.4476662502594957,203.79100637264685,0.9864305016915739,472.0,2.401608467102051,11.087963909374935,3.839067951853568,170.65089193184406,1.092153868487042,520.0,0.9737238883972168,6.398006078060278,1.180931996233387,299.8353987281595,1.1018886338105507,481.0,0.8355231285095215,5.967057889130764,1.0302203162683934,295.6415641048284,1.0104990140194543,539.0,1.5188179016113281,10.065589046826094,2.3047207933314,209.26241773464588,1.0011098602878556,471.0,1.4372177124023438,9.95551749027418,2.8883538569043563,172.25421086593389,1.0394359589806725,472.0,1.2631733417510986,8.072628170729448,2.275933937879096,200.51820715277944,0.9134537406303592,457.0,3.918043613433838,17.149586194613356,8.875198831370378,133.34157725677372,1.016779080115094,472.0,1.3889522552490234,9.232512619045021,2.855830660397777,167.9613752042745,1.0162365815298404,502.0,1.759852409362793,9.577967332162663,3.1964656381532994,210.55588750890837,0.9914313650303261,492.0,1.8759698867797852,10.882537098823429,3.736710944145415,182.4752846898901,0
0.9446166517328033,503.0,1.9441561698913574,14.714389002073965,4.243747467665164,170.60206548577708,1.0180737691604238,496.0,1.396510362625122,9.424052005105326,2.390615554499607,218.1702898379259,0.9586472873921785,503.0,2.3181681632995605,13.39546009701133,3.8199547855140716,161.03864572316866,0.9831319669970123,493.0,1.653144359588623,11.442617327990169,2.562225217690352,183.08597468382723,0.968945246807594,535.0,2.1014137268066406,12.914948937190378,3.9072506681543464,173.44512402045243,1.037718262025673,463.0,1.4792513847351074,8.087218074915162,2.162219619657852,215.00387003972114,0.9713532698508375,472.0,3.441356658935547,12.151627864710893,6.026959136731414,158.32342432635832,0.952087337402404,513.0,1.8379745483398438,14.397273232832049,3.9403823257158854,153.01883674076205,1.0517318425498983,515.0,1.098292350769043,7.873887068263485,1.6470899951964457,261.07191058223214,1.1808239675346175,413.0,0.8149093389511108,3.9761712169436603,0.8468351179646105,337.1700532908305,1.0124112608666669,443.0,1.696439504623413,9.102837595466177,2.88388315134172,166.59091998418182,1.0674782843274055,418.0,0.9851632118225098,6.658291178912231,1.6720806790807214,192.39505951755203,1.0861487504712781,482.0,1.0538036823272705,6.459020522281784,1.5134452738534887,263.14190063538837,1.012092664454069,506.0,1.6264839172363281,9.786845116984837,2.6278997947636964,222.04732728678857,0.9340537717208455,469.0,5.871097564697266,15.682926664046153,12.946939111482363,147.81705279556564,1.0631846509098315,498.0,0.9572415351867676,7.267961266067335,1.3811024109820096,257.864981109064,1.0664230760757398,463.0,1.0162427425384521,7.024250627394531,1.655712953957458,235.88600151951889,0
1.0019073611367104,400.0,2.265817642211914,9.232567631918657,4.269111073097378,150.6708420083962,1.0361414254960344,401.0,1.7210936546325684,7.7445077280328904,3.0370706906647484,159.95105853718135,0.9765216124812369,373.0,2.2913999557495117,10.040477405794402,4.320925785676117,126.90277189394169,1.1111308800570447,432.0,1.508481502532959,5.626220749368338,2.3519892136093095,242.06031071049705,0.9404551553679281,372.0,2.824617862701416,12.827154451163146,5.363290629643288,104.53979282208047,1.1500132045899363,398.0,0.949002742767334,4.480241302754664,1.4180324931710326,222.9375611219033,1.1180189225622592,431.0,1.136663794517517,5.2846478956627765,1.529849241556091,238.76870711640902,1.1847697034848594,429.0,1.4123132228851318,4.065191957540657,1.5900958285518376,296.81443919949663,1.4419811734131955,410.0,0.833521842956543,1.9363951128068333,0.7054307789490386,527.9316547571757,1.1441035586889834,460.0,1.1291842460632324,4.89103774029508,1.4883432921329118,284.3580161175797,1.1498996128599048,478.0,1.0062229633331299,4.821052103000149,1.4168507537418267,341.3401268611674,1.3366598387470081,383.0,0.625659704208374,2.2656228701335115,0.6356302131302585,398.64135138293744,1.2705184074944427,457.0,1.1873219013214111,3.155398648942717,1.3892131203317486,475.78895700827263,1.0085043012102026,467.0,3.236830711364746,9.937912371585833,5.858754103870823,215.1930497658807,1.10701200734872,411.0,1.0679266452789307,5.507138836916913,1.7142653866758675,213.1887489530235,1.167485000847581,462.0,1.2416436672210693,4.538302330634933,1.4273946402523703,358.16917048364866,1.1171046319060234,472.0,1.1780669689178467,5.557385058586175,1.7629737693332193,264.4695981989858,0
0.8920474285256491,442.0,3.056262493133545,19.3566652668624,7.804968369424048,98.73325349925209,0.9792563249780785,418.0,1.8338823318481445,10.771631821250304,3.6822606764872226,136.38420301451694,0.8954295698445006,445.0,5.321507453918457,19.094189119492142,11.791795835924002,104.88041837821498,0.9351144165004588,417.0,2.156856060028076,14.112387356770462,5.700117045503845,113.9123211366983,0.9425472814260974,374.0,3.2362942695617676,12.738812060676938,7.191897883215232,109.97400899040512,1.0077811822079525,523.0,1.7007827758789062,10.20741546072852,2.345597373844994,219.3683556340876,0.9520193958488451,453.0,2.4059743881225586,13.520437507476135,4.545603977362687,120.79777375903936,0.8997121673982201,520.0,4.052971363067627,20.532581374495358,8.569533073219713,110.87884596131792,0.967162450022856,432.0,2.0381999015808105,11.680302815244964,3.8998258902047405,118.89493884199405,1.0149526209229156,536.0,3.3491716384887695,10.15672541310959,5.801727013702444,226.2553251798959,0.9052793078053193,443.0,4.451234817504883,18.038185662929,10.579704822332939,101.14533959690033,0.8656171176671196,383.0,4.348637580871582,21.28500989444749,11.85548482622358,74.09153551294054,0.9045766784435606,463.0,3.733518600463867,18.34266416518041,8.640329204574966,98.34076189193982,0.9038632232398658,390.0,3.8043994903564453,16.715617555695346,9.639160161573596,86.8088536403698,0.836957588769337,398.0,11.256017684936523,28.645367431864983,34.60721694957458,68.42037103709234,0.8236490056057173,483.0,6.829616546630859,36.00583287431765,20.342606493294777,68.57870616579167,0.8318822366780589,431.0,7.570615768432617,30.93035194653094,24.124374910785075,69.59583002672495,0
1.0050798650027284,538.0,1.5284805297851562,10.43820208506571,3.505290812684155,194.47674283657767,1.0176917478450895,532.0,1.6218554973602295,9.688184739567093,2.6493861979021465,203.51458035473135,0.9881862056008119,518.0,1.5173065662384033,11.411621812076582,2.8879032800365216,185.06461675286673,1.017382106627696,522.0,2.202866554260254,9.739291045913934,3.353645278714099,214.98917607049026,1.0365091277464795,441.0,1.138965368270874,7.915612314299249,2.0613453901455308,175.09671724914378,1.0493955196024807,593.0,1.5706870555877686,8.656627050678829,2.2449718220292696,288.59494058344467,0.9581107284168303,562.0,2.074821949005127,14.342051005306244,3.976435747027584,186.71045156783015,0.9439094223933624,457.0,3.2219910621643066,14.097488058413926,6.4316886281241885,139.26183963517732,1.135688976806991,420.0,0.8214457035064697,4.836415214888619,1.111564334196199,275.1765749881399,1.1282667985952128,462.0,0.771540641784668,5.204787259922276,1.0051074276736671,282.9924293543238,0.9841837992731509,436.0,2.1397294998168945,10.742762027655436,3.871924853067338,156.57756550405588,0.9033317552691839,499.0,2.5744705200195312,19.43554309052875,7.222126848759109,118.95085810195607,0.9789490199475942,439.0,2.9488883018493652,11.25773013059665,5.590143996836774,139.59513094338385,0.9601914181024511,541.0,2.1252894401550293,14.02180276644537,4.583827707979538,159.24238806353935,0.9170732206735618,472.0,2.364375114440918,17.330289165034326,5.806879086892348,116.60842205042587,0.9248246387829473,408.0,2.766695976257324,14.993555529768722,6.180069313706569,101.87875198335978,0.9398918686945632,486.0,1.9322562217712402,14.908890363943737,4.437211352735709,140.0791925355151,0
0.9404107374869549,432.0,2.409153938293457,14.048529822013656,5.2978831263009765,118.1947821009963,0.9675685663915484,418.0,1.6142044067382812,11.38480927158835,3.208553805613216,136.50120682823436,0.8914115399153825,444.0,3.3967418670654297,19.50162816222854,8.432305025775165,100.59879940320945,0.9504248275048469,473.0,2.5876383781433105,13.592826408916377,5.186857692682916,132.64598139339512,0.9256675854479937,420.0,2.9126267433166504,15.034045881574373,6.158105109613402,116.52406345276718,0.9875769548404406,427.0,1.8018743991851807,10.137526010822159,2.8472151149049454,155.72976803914185,0.9274880586011927,460.0,3.5331172943115234,15.84054173692609,6.626920923988069,130.5963982021468,0.8821541738024934,463.0,4.165620803833008,21.546701090784662,10.463210782536372,104.709016044073,0.9770905820051896,422.0,2.152222156524658,10.766005592502603,3.901247182685057,138.1415931757629,1.0754234489627643,449.0,1.5533490180969238,6.617189519297923,2.1780886760374414,230.7453714523258,0.9308038919575548,399.0,3.3701438903808594,14.227941143760384,7.694165190178888,114.32424331704644,0.8355937737098977,401.0,5.842843055725098,27.73288370079858,21.99030691603357,85.1853433342022,0.8526896528419883,400.0,7.521549224853516,23.82360174757338,19.1856474733319,87.62211481005099,0.8122039283637037,339.0,6.618471145629883,28.155170838463288,19.522072985954594,74.99010788660505,0.8333417881260621,481.0,6.205755233764648,31.125769799302685,21.30830653228128,98.59976180934537,0.8345834888266114,375.0,5.882280349731445,26.684820564479594,21.773885170642902,67.41553213502785,0.8241724343143546,391.0,6.594399452209473,29.55860889573515,24.437465074782583,77.5655591144249,0
1.0561684056629554,518.0,1.197537899017334,7.764884794559746,2.0050396020979186,232.8618966781335,1.0740630749120412,494.0,1.407069206237793,6.98077002344287,2.254952563465018,245.53245727347993,1.0526824165062827,509.0,1.0439720153808594,7.836545496248055,1.869401527077819,239.9669449836416,1.1124954303921297,519.0,0.9752428531646729,5.86970793478296,1.3372715197736484,290.10265450596006,1.165525941722598,484.0,0.6963812112808228,4.464484567377513,0.7782131559830199,366.9836446665835,1.1307358608239,430.0,0.7932534217834473,4.932933940129591,1.0087632834894633,290.15315592470955,1.0451313631090775,559.0,1.4802806377410889,8.531293776577845,2.0196357185866343,275.11081285076034,1.066248819870964,414.0,0.9681997299194336,6.5721253616012065,1.6026679123818046,185.0434805635663,1.2452824929984703,471.0,0.549229621887207,3.2080389156545928,0.5655677728320022,417.1562456491667,1.1718975657492583,489.0,0.6301164031028748,4.343035031747321,0.7933042945039152,360.487927041877,1.0290518903762982,504.0,1.7177181243896484,8.947180362168602,2.8656559488792364,208.9157669652657,1.010343345217329,514.0,1.6107850074768066,9.870728359968748,2.9196383827073156,193.792910518951,1.1112790735023361,546.0,1.0373075008392334,5.979354363662396,1.4176630272723725,300.23435156994367,1.1398458659358945,502.0,0.8083834648132324,5.041539984391733,1.139731822232689,316.33582874551576,1.0212932331632394,477.0,1.431279182434082,8.969192459409513,2.473200001728642,199.93706304036075,1.041484590380959,536.0,1.3258929252624512,8.538112830671123,2.0363977127955746,228.7192995153327,1.0841919906254325,400.0,1.0404667854309082,5.98144282995922,1.8328828196602036,198.143391800018,0
1.016789215101532,479.0,1.4475197792053223,9.309298526062092,2.7309672923951247,171.09145162991913,1.0275398942196547,474.0,1.5900897979736328,8.773275600836504,2.336664821905439,190.8989119407374,0.9642354004716879,493.0,2.4051527976989746,12.84626738017187,4.751341666102995,145.14330429440108,1.0378701987288494,434.0,1.5827805995941162,7.910945603823374,2.529345607273786,182.53652196874785,1.0150403448210614,491.0,1.4804487228393555,9.505470591721553,3.0752029170945563,193.71361118382785,1.0237510884751921,446.0,1.6006340980529785,8.613247181944072,2.9144217687730487,187.62736399640306,1.018250186924593,428.0,1.2170710563659668,8.690542531644432,2.529688246432446,158.6956063619482,0.9692382739882107,514.0,2.015326499938965,12.759789584344688,3.9065645294415736,154.8462787619683,1.0509883648264229,524.0,1.4121530055999756,7.994502005402919,2.139514893756572,240.74459462335824,1.1095991462650874,488.0,0.8372745513916016,5.77214117019771,1.29037356326074,252.5894862703847,0.9850961187657219,485.0,1.6892969608306885,11.144804946351789,3.3177312784012307,159.84560289611156,0.9339831588630021,485.0,2.078200340270996,15.47561461206505,4.418848425220627,129.96611281051415,0.9890669272809911,471.0,2.0716845989227295,10.85040987049545,3.4886085341720556,162.46806869117339,0.9752790904926047,474.0,1.6540002822875977,11.604587589482344,3.1652592459380573,139.0719950681872,0.9190289685798358,553.0,2.577761173248291,18.37944011110593,6.179809016160229,133.28070825666543,0.9256681296576627,417.0,2.485513210296631,14.986053983870741,5.3207806182624084,108.29939634835571,0.8944083297304904,402.0,4.100922584533691,18.171854994473065,8.369969063207177,87.50822237456434,0
0.943283507276207,521.0,2.5592665672302246,15.325830825148467,5.178939848947277,148.41846306550016,0.9671115834728574,455.0,2.118312120437622,12.025292707165319,4.273103889242286,149.30826884908552,0.8917786891023591,579.0,4.495858192443848,23.07508380765795,10.96215182004149,140.62385598590572,1.014027494218859,389.0,1.740699291229248,8.48565646578649,3.0117829874355175,142.4412858175826,0.981503289118325,540.0,1.8898420333862305,12.246299773590495,3.969633055995892,170.08212483490547,0.9732311225760845,492.0,3.068251609802246,12.34479827211583,5.304415161544707,179.79656467303252,0.9473921275772049,461.0,4.248468399047852,13.873775137986744,8.578011347604564,137.1217650619099,0.9776707589992575,492.0,1.955430030822754,11.831619457997942,4.058472311395697,168.59999581500819,1.0432423487654823,451.0,1.5488293170928955,7.760101770832726,2.4677396639364595,177.49771830753454,1.0627515455869976,477.0,1.2751855850219727,7.218746391079489,2.390363752230318,278.60728259841267,0.966983856136263,491.0,2.251981258392334,12.444214812990122,4.568534161885049,165.8525839373383,0.9919122224158848,480.0,1.8812551498413086,10.757116881814703,3.8100966691274425,170.51040875861574,0.9789174334301428,486.0,2.1681056022644043,11.824726767743226,4.237761863150672,176.86006490686947,0.9600198961648735,471.0,2.0677709579467773,12.735759608367625,5.143971349485942,150.4186436640824,0.9876651353398445,475.0,1.648003101348877,10.78396808444273,3.957645605789696,152.95643553591336,0.9281874710590298,453.0,4.529910087585449,15.37727228858419,10.328332644735054,131.23672254121593,1.0160379800722616,462.0,2.3025808334350586,9.263142492447315,4.182189577835496,184.59716142936634,0
0.9555112054062593,454.0,2.2537355422973633,13.142591593475197,5.13780908970065,123.27559408446552,1.0427363914754557,418.0,1.2043712139129639,7.514848966333294,2.157063445787043,181.2138887734991,0.9067676432964403,468.0,2.841425895690918,18.270520302347062,7.558558166288287,104.9359475219376,0.965120493417396,433.0,1.9291105270385742,12.030789894143664,4.863072069535309,122.26203219162429,0.9677851998795023,443.0,1.9828581809997559,11.887000378054507,4.141412749050908,132.98344788312997,1.0543660871265026,439.0,1.20277738571167,7.295838808341151,1.9476720703112809,212.19813626779683,0.929848251034858,501.0,3.2156925201416016,16.135876126011883,6.706793441941492,157.48365746204502,0.9391832119902034,448.0,2.444737434387207,14.399894959211341,5.766334083262904,113.91027286457674,0.9745791230323341,407.0,1.4997687339782715,10.767755793635576,3.741724806742921,122.2776496672046,1.1545013068970593,511.0,0.7894574403762817,4.799551828831162,1.0276235517361723,321.0724887034372,1.0216305906569325,504.0,1.3338398933410645,9.27114652177261,2.5676614929964785,216.13987807207766,0.9563389422169937,470.0,2.974508285522461,13.285111298714957,5.724568912501387,131.43841067511985,0.9700754946352241,468.0,2.6369409561157227,12.123110475832169,5.11895770542338,149.40849555590788,0.9550718399338366,459.0,1.9713873863220215,12.98153117028073,4.665114426070627,125.8281086868621,1.0409740861305279,441.0,1.2178287506103516,7.7533536596842225,1.883707906251625,206.08403586898945,0.9319962522850384,445.0,2.1808109283447266,15.014378903197711,5.950419504767854,113.94765820393586,0.9966672857423285,485.0,1.5946590900421143,10.392529686760897,2.709991531226073,172.3676089727333,0
