0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,target
1.5461837046581832,1.4072331100573157,1.3780242002890604,1.4699748260563419,1.518144726981871,1.4593497751562854,1.3180216019646949,1.3750099704423955,1.4520370415886226,1.4431623716662036,1.3734751912963028,1.341895159671436,1.4035598223230998,1.3076474575687316,1.4287316575354496,1.286712094105678,1.2491433190146959,0
1.2413421358687418,1.4720610419474287,1.234792487285318,1.3784892064023255,1.3858710730071508,1.531590658983951,1.6168625728719788,1.3358931117695059,1.4855115622758788,1.91235943395734,1.3636929765880819,1.4683375099064264,1.4084773808463074,1.3073885212109062,1.3491840105017563,1.43803802605858,1.6506417320394986,0
1.560203165719851,1.6447877426437747,1.5805176285835032,1.7841145868665704,1.408303789735473,1.9225154379969893,1.7347561500394086,1.9818938438580078,2.827970260307657,1.5977943823099667,1.7393463087264027,2.21559611188782,2.181553472313711,1.5909671008388875,1.8055727181378776,2.1839183067335104,1.547405965619444,0
1.1402302925223005,1.2283152340214936,1.1200443904185038,1.1816455423999952,1.1101282149261391,1.250274504687872,1.2332212198048988,1.1363654520250104,1.2040066574640094,1.2970076407576976,1.0975715242570792,0.910563894810108,1.1403474086054592,1.238874015802862,0.9641237079055245,0.952405334431779,0.8954563566406148,0
1.3199669761983615,1.3462411472483962,1.293850602231325,1.4407186955154103,1.4026183107438486,1.4759293533027165,1.2386269788822852,1.3476073171028604,1.4658578398861721,1.5604862091601046,1.2793538174153427,1.166511968773134,1.146204212082831,1.160727655386309,1.0658250826035442,1.0691184144959904,1.1339625426690598,0
1.310901636079241,1.3154406208590907,1.4010084351152183,1.271815905501931,1.2699850584200536,1.477945966106097,1.3526889957760473,1.3077073558276686,1.4374849628735207,1.4772166908673992,1.3845275300849633,1.108080482571481,1.3804606334069367,1.3181757471155389,1.195420533635919,1.1515428387016156,1.0910221536313547,0
1.4818619358758438,1.4691514794105298,1.4141087020252785,1.5238347483652654,1.5822865103509094,1.6059048903126665,1.3895646659080252,1.5450026157375698,1.8891383243299855,1.603927775852346,1.2836244380536848,1.5033755968991191,1.5306795746926258,1.49774074616379,1.3417250409400412,1.471476783417739,1.502506312165162,0
1.3335933675333085,1.394876679239626,1.2452537125322236,1.3851935442754295,1.4003438473919647,1.5494159139959829,1.2940396115381527,1.2691790289638232,1.4182798564433066,1.5732310477059606,1.2508138464718308,1.1619731582270783,1.2578360202743686,1.1753560671568999,1.2361668651444082,1.1421969948247297,1.0165627622496682,0
1.2884017645464512,1.2758977957958542,1.2628854486892882,1.296445330257995,1.2741489852002414,1.5197194222928954,1.2668013805353295,1.407604499128221,1.314098869912145,1.618434466495872,1.4944027740600692,1.3520035155759298,1.5660882254466109,1.3641416843661904,1.4027214339123877,1.4316793885852175,1.532421772301621,0
1.2747450894609753,1.3825180459910371,1.2488173955949302,1.2951227603644264,1.4155368295899564,1.502494649953107,1.3312234647312948,1.2115641506350663,1.3206989087663121,1.8019612286521436,1.517838730992504,1.2566246075485739,1.3651472786528827,1.2754808862978553,1.27468914335779,1.1732580335624572,1.2940049806828677,0
1.3348742228991974,1.5619560610979843,1.360827772045348,1.2756236245306167,1.4241548730577234,1.858161748877965,1.4494092128821672,1.3839788116350373,1.3709183441662263,1.4446539404490397,1.3276888058076666,1.1659024793060906,1.202425770764595,1.1642765050392734,1.130041892193079,1.0603097158875723,1.1528136257418165,0
1.345784074387529,1.836687720357586,1.3003892497361316,1.357970956046869,1.5050156063776716,2.7016974719891507,2.2910952110664042,1.4402920813601492,1.3846855844071202,1.910250152459755,1.8705271493109366,1.3118846346720499,1.4071817510788058,1.3711109633014351,1.9870530488894846,1.25471657777637,1.50750636135718,0
1.4197866262418675,1.3683812445630057,1.3164948363436844,1.369221821881548,1.2564570930763752,1.3770331256000552,1.3706395851737478,1.2990946085948292,1.5271619196422148,1.5065491515698644,1.3176488688830823,1.344561406283856,1.3381091262427136,1.423575931906226,1.3195148746108643,1.366309229632187,1.3128180188111565,0
1.041362048026098,1.1467878037699955,1.1515761855624833,1.166860103385144,1.193287551613763,1.2466105022441663,1.1855532566636482,1.1578295146706963,1.2229095306438125,1.2463604417241587,1.094441096986058,1.1100560065615224,1.0276649642936213,0.976090302668072,0.9498942709942754,1.0098047607194407,1.0129228732766102,0
1.1233698351092567,1.1943570202412601,1.158840669746441,1.2003545277825964,1.0810919924548632,1.3421812771195476,1.1972179845343138,1.2418821758178198,1.5932379530442982,1.3196857434173854,1.2212186185503175,1.2049985443625673,1.1582626226060417,1.1825953015552642,1.1211553763810134,1.1424882316208187,1.1215484581899322,0
1.1068073616531866,1.302026692466605,1.1542023631651328,1.0678145302173592,1.1146449200357809,1.195446809502167,1.2853414908164502,1.2006760062802602,1.0999067941165368,43.57062441355897,1.26133168343131,1.1772253486365598,1.156925990248816,1.1124856437405277,-5.174251708703225,1.1302602745595194,1.180430747484287,0
1.0945876558264929,1.0920589306823931,1.114059048162283,1.1816799217029261,1.1105903571287448,1.249428206295028,1.1408141611965636,1.1103682969324926,1.2064869957695552,1.4073903670364736,1.1576399135850302,1.0639457574976119,1.1403245499288217,1.172990787750498,1.0853847944838624,0.981656239643142,1.0737567996881434,0
1.1682942846934268,1.4030522901936215,1.190740431803257,1.1909978198610778,1.2103502317639785,1.7102479144086042,1.5658290229716663,1.2237293125107354,1.2697433100427546,1.8138241520436185,1.446716090712205,1.2666248603559798,1.3092881951817865,1.2539346500572266,1.5474460260877163,1.2656757152972145,1.448909488956241,0
1.4459175649814577,1.6519908396707021,1.466927665312364,1.5064223162464434,1.5609886254503693,1.6825611885879905,1.532511883864362,1.4177669933475499,1.3736242766890683,1.7577425928060593,1.6746840491081298,1.4500761491149388,1.38600544903167,1.404029302422852,1.4179738449865726,1.3380648591858018,1.3998188703781154,0
1.2293831134351867,1.223520499718535,1.1911376175672543,1.1427084095084505,1.1328069834686365,1.2462485931280853,1.1626115204487566,1.1535971932308022,1.1815874716391916,1.2225709740760244,1.1437117388879896,1.09924826684193,1.1532009463641206,1.163093879575576,0.9733337748768254,1.021224676673123,1.1080240904221863,0
1.2859549957704017,1.3559281348430423,1.35977806405359,1.459044602716497,1.4042522866648726,1.4880480452726477,1.3839526090293508,1.3721632148076455,1.3565427481764947,1.612776405471486,1.41083195008411,1.3768188719219503,1.3070839296852088,1.246569462466642,1.256559543480099,1.3414810316927233,1.3647630591475608,0
1.1528422768873394,1.3722733811766075,1.118441736532747,1.340149218938668,1.236299271495423,1.2815180980476288,1.334212248910497,1.2105328543890124,1.3538417399549738,1.3542981157713265,1.277419248012575,1.2106315427981358,1.3186420362450664,1.256526391017972,0.9880880956589271,1.1086345696074906,1.1579541840039858,0
1.1096778833195284,1.2306709519616634,1.1360582395532772,1.1595370737383104,1.1744155804865988,1.2460180868030732,1.2058394468101825,1.1537572973933998,1.2696401058851094,1.218732559699469,1.1240307779849918,1.15984419292461,1.1621915566274417,1.103859632539488,1.0825808674706272,1.0351035319942044,1.0461398684989704,0
1.9758443437787307,1.558913624864049,1.7073128598632354,1.879677905402283,2.2945411349450184,1.9128563669445977,1.4991907168181136,1.7217440896627674,1.8389587290408282,1.5639371136492812,1.5630656241819976,2.09689683073257,1.8749745454928057,1.332058595260345,1.29740516033874,1.4949890094067888,1.3991950328998233,0
1.245734241660747,1.2899214616951413,1.2364818801759445,1.253766811674574,1.3143755744695504,1.3790616034698449,1.3641944968305315,1.1992793855494395,1.439881461902539,1.385708412727606,1.1662147174104744,1.1550772161505303,1.2146115713184156,1.1208488910688184,1.0579525314975442,1.039123551696628,1.0472794354692387,0
1.1230377727297984,1.3461360848231352,1.1794885986591699,1.1280260228767898,1.1771748175445376,1.4095911626527458,1.2677128156562407,1.1089152449508466,1.2080177198046693,1.3643486618218588,1.176576030531266,1.077380061483028,1.126917000086685,1.088373756472086,1.1320164545832676,1.0990676871872536,1.0536793239301196,0
1.1012885416482496,1.1283043881208266,1.1077953309336015,1.3360143125988366,1.1203752980676953,1.2423477200346065,1.1514455315381373,1.1438773662853614,1.199184433860099,1.3101621444499931,1.2642138288083151,1.0225464003271665,1.125051095576598,1.053892977016294,1.030805013261295,0.9030290711625366,0.8997863279451979,0
1.1097964898370856,1.288782561208618,1.130598499839816,1.159289990413514,1.1536612028529745,1.3512151422986005,1.4067111739603693,1.2003280504025153,1.2618265113545146,1.460570797121791,1.2544268101354132,1.1600053671687702,1.1130655596345753,1.1381958917798976,1.1352280377846302,1.1003063422475767,1.2132391900738002,0
1.955413698370051,2.2930976153304026,3.4061021330984396,2.3516082942490275,2.4429518688376737,2.1796266492217384,1.8620846160689257,1.9810774780177336,2.123755907633584,1.879145438086554,1.8739753669505514,1.7306893350976587,1.5344300733877647,1.7153578212795975,1.4206063139926708,1.5514414029053518,1.3670067215766106,0
1.1650410390024557,1.256636909329153,1.2023298115081231,1.1973617235855019,1.1559938801110308,1.3840245971208749,1.1627735606210454,1.2254851467001169,1.3882651514764999,1.2887641469556363,1.2737137718396798,1.1375467117269085,1.295820382661793,1.1271739007835133,1.225100847692708,1.0376567376015664,1.1035336622057694,0
1.0765274950472936,1.0585518579410944,1.0905123477664007,1.0848864860246918,1.0838210755851847,1.0788853491834656,1.0885222788462514,1.1144871208822194,1.1438883720785307,1.147098093299104,1.1650711930409616,1.076026600562132,1.1254617309468427,1.1287767725181914,0.9871378022010333,0.9571826664679471,1.0841862055235298,0
1.344382873939921,1.7783408087676789,1.4962480365303885,1.6429612122563992,1.4034983386752506,1.636868223190362,1.6758040769416729,1.5116000203338378,1.525376345250145,1.6615605292333229,1.4691716739183636,1.3688143624632139,1.4563557423388767,1.4425949722799218,1.802852999726815,1.2806394773265815,1.55382267477038,0
1.3421283343143213,1.4067288057851584,1.2859422279914992,1.308830689439803,1.3886199514033057,1.593324120011618,1.3273388477059076,1.3487079969960785,1.317978813236672,1.522679665141547,1.3130470274173143,1.2958590094909983,1.3861189138608008,1.4636953814331897,1.243372093914548,1.2582261991688624,1.1886984142316088,0
1.0945876558264929,1.0920589306823931,1.114059048162283,1.1816799217029261,1.1105903571287448,1.249428206295028,1.1408141611965636,1.1103682969324926,1.2064869957695552,1.4073903670364736,1.1576399135850302,1.0639457574976119,1.1403245499288217,1.172990787750498,1.0853847944838624,0.981656239643142,1.0737567996881434,0
1.1220944373882513,1.3631678944616779,1.110233394924758,1.6168080098232962,1.3132161162354732,1.239236190461914,1.2120045847102772,1.1476192423616103,1.3010241779084797,1.3098140529845983,1.2621818104253109,1.0779460549026938,1.1846364696075042,1.1916157632991533,0.9898082523239062,0.968580659882867,0.9627433177618764,0
1.567734810252208,1.7017786644531532,1.538881073596256,1.7823677157586626,1.7500914893429653,2.040107534160205,1.9321700440648693,1.64353466054083,2.0135222041152896,2.8173178962825456,1.782881744965124,1.7612475392932023,1.7253331588402037,1.7317341058237516,1.9723336339617707,1.641780787547781,1.6792563773121518,0
1.1447890357095556,1.274475288730381,1.1535670916756642,1.3750476573862955,1.204175114557264,1.3364187903645457,1.2006364485240206,1.1514626612236416,1.1763184860161437,1.2926992535974993,1.1027498426358562,1.0605864204851878,1.1693816808129056,1.1191069697931355,1.0476183694099412,1.06396120196524,1.0314631874194415,0
1.1090941066980189,1.1491934756509892,1.1188168369224085,1.161711697370831,1.2160576830936964,1.1275774949234352,1.1092793715263514,1.1504192644084337,1.1567223042653247,1.1451199342420306,1.1385548475263343,0.9865894767524387,1.027825141586982,1.1044950605313255,0.986561523883255,0.9568048553648059,0.9536676207997346,0
1.2164827122359065,1.2572893916308805,1.1620953490594477,1.2704735543991488,1.2186105195442913,1.3613453942969975,1.1084543436613232,1.1756608540747555,1.2436186508522458,1.3914705869228416,1.165335184132334,1.1458202211847952,1.0838342170922555,1.1529917520095196,1.0976044847238415,1.039899828919709,1.0286953961444802,0
1.2317241421612155,1.182100691887754,1.3455372026414978,1.3408880724078878,1.2792292694133414,1.432619586791711,1.2053601132574012,1.6026453730652137,1.4490251245428085,1.4727649543586399,1.497617294954509,1.3933076472696584,1.2075248618758287,1.4711486292813092,1.234556088464347,1.2429555803238328,1.1420732223133334,0
1.2571928473985141,1.8848400770182858,1.325385611289836,1.369696993285336,1.3833784631837904,1.6555944869637755,1.497423062392357,1.5093622043156256,1.4407121785027643,1.8136702986877147,1.4268268797418362,1.6152382966787642,1.3266887166257877,1.3714799151369679,1.4016125590179225,1.3152415951326735,1.5070611161750207,0
1.1272036571780764,1.1081633046957715,1.0929492270175327,1.1830835378914066,1.121598310845975,1.114146366073775,1.0715202364482797,1.1209014357670373,1.1899001973466612,1.1693739010924353,1.0758113949806158,0.955934818575035,1.0051021638127455,1.0502849948441333,0.9198725234661215,0.9711534105858804,0.9542039540192939,0
1.0679493061789127,1.1992237984986316,1.069953594376346,1.1003274473898834,1.0756280787592651,1.2209601901316494,1.2278000331437688,1.1553648546647737,1.1729228223171726,1.4460172370544553,1.1624185197948602,1.164303338123461,1.1924443347971245,1.1027658653412573,0.9839585027500154,0.9972778499650661,1.115242970550863,0
1.2925615295850246,1.3161748177389767,1.202286373236812,1.293432245077496,1.2008203000948887,1.3231810580375898,1.3374067261745002,1.1802775756913932,1.4169104200401978,1.243424574808808,1.190548933405871,1.1277710835926238,1.106645760975867,1.2612999683710786,1.0672957155638474,1.1695144791808831,1.080864967795033,0
1.1124578913288663,1.2485132838265611,1.1640923323260435,1.2228706282893322,1.2172573462652856,1.337134186304119,1.2284679394317084,1.3012289610665508,1.3712318073172778,1.527495771367055,1.260178090615972,1.069389311741054,1.1529829196905406,1.2141754250182701,1.0503967201608286,1.0219151849015444,1.0343592593603461,0
1.2646042937815232,1.4355422172027512,1.3856101278138804,1.342024650073029,1.3338414820295081,1.3570775303467222,1.2605289475447157,1.3390574907916561,1.5247569150394753,1.454696414307395,1.3198400702692115,1.2069807968291142,1.3173674890952414,1.2232315475967848,1.170553763161876,1.174493571536597,1.2967824473443987,0
1.1233930068226459,1.0936622373112963,1.0816834964829691,1.090863449601468,1.1080103828834476,1.1154548125690793,1.0881992332742654,1.0328755678322026,1.1365928019947416,1.1138514335011536,1.1677504390821876,1.011152329218033,1.1313766275696109,1.1330734745422433,1.044818741043644,1.1128660101581267,1.0157496691628904,0
1.4378767223756332,1.440109866532982,1.4069071633685832,1.4496065228280854,1.7700195171605313,1.5281372211348638,1.4071183345187483,1.372261299956036,1.7594171971872847,1.5087557057924128,1.3626932210105764,1.5052371991215299,1.684500880966745,1.6194787890792446,1.4551929399311492,1.4998277964153919,1.6481074721732014,0
1.260738207878218,1.3333621113633196,1.284836755942028,1.3537585647314523,1.2937610547411988,1.2786157778277902,1.260907173006734,1.363523683962818,1.4084327209611203,1.4085336185817565,1.350078394503409,1.3367217970751346,1.2878785771159271,1.2576405619043216,1.190943101807248,1.210459570282106,1.2223930700720935,0
1.2577238424135622,1.2083687646046317,1.1773668978622898,1.3364437420242963,1.2357528709003753,1.4731162174985544,1.3449663194384487,1.2230328196989426,1.2805498811702738,1.3202713248733957,1.2302999725227337,1.1076005051330418,1.0788223435307123,1.1111713101787164,1.1670647105938832,1.0289826820174417,1.1437216928218017,0
1.4873424796836336,1.4325174739978743,1.3298958049673542,1.591101227080839,1.4270877474272359,1.5732438539937619,1.3582002443573549,1.3689267886463128,1.818823152678984,1.665587680950429,1.3813097759999704,1.2511726057192625,1.4611326518835515,1.4232847256380117,1.1303895119059952,1.4044600664006008,1.2380706987007786,0
1.1385924406387156,1.152129913209493,1.1800370271744076,1.2560372283710526,1.432310812966464,1.2121591738850652,1.140043410584667,1.1357188196000165,1.3263432691160726,1.2721667132534324,1.1145593568980738,1.036048825559372,1.0312533358880882,1.110147928149222,0.9395624433876472,1.004502882888006,1.0283389341602271,0
1.2136438576200688,1.316964724534602,1.3301605916862804,1.343996996147778,1.2748200592036008,1.6064113460462155,1.348178179779324,1.2577678588252188,1.4854066823516046,1.3193682019172983,1.2034160443480717,1.1981895064783217,1.228509211495322,1.2839996613713676,1.111190137844904,1.1539159384641449,1.2080843944229662,0
1.056136591058755,1.120167026289577,1.0739408394414605,0.9983638681671327,1.0193146129768884,1.2549537527349264,1.1040045293783596,1.0276092475812721,1.1054716887453404,1.1643346125303249,1.0839091088053203,1.0370104137308949,1.069279004830944,1.0121180745557181,0.9646738660419417,0.9597626829882274,1.0400059857956712,0
1.0528568196372574,1.25882050684279,1.0976089243904081,1.1542774014460704,1.1550977909545834,1.16194610344305,1.113355841651935,1.1140557280171859,1.1287152281532145,1.2064553918810432,1.1238635140241273,1.022312548919275,1.119804690394894,1.0103401158328318,0.9986076854660308,1.0307991252476956,1.0270616254622578,0
1.2712681434160136,1.3651372063171838,1.3232171929381735,1.4088939352856484,1.5590354514253124,1.4783445289633217,1.281913732812517,1.340124521984346,1.5977496277884553,1.4277737531764485,1.4407960009661287,1.3761331516230675,1.4011334582120185,1.4167324003948742,1.306030585726047,1.2541919729668052,1.297602593910936,0
1.1257406726240025,1.1929845862577608,1.263014985223251,1.1181573222906989,1.1423978311273042,1.1381300663509053,1.2186356468322517,1.4012343019818798,1.3693631799123247,1.421633320070287,1.1364143608471984,1.1306231241368854,1.0157581011917627,1.0936603015371094,1.0665093111694335,1.0687510680413308,1.0772803281809293,0
1.127432696912956,1.2187310691093518,1.1612721053801596,1.2280110537609454,1.2632817240703955,1.4061584654510344,1.2299865879468972,1.273407087647714,1.2888647177313206,1.2414058609438607,1.2682123169735329,1.1522410784579409,1.150654788171682,1.1664787189065167,1.1730992190486247,1.1330846628133746,1.110488912137955,0
1.3343396895845687,1.2997071024597013,1.310893407477396,1.2594477546314025,1.225167303704516,1.3210555323711624,1.2626432830190195,1.319087982763689,1.2602456274153475,1.5832065940643552,1.2724221497396144,1.275917700337602,1.2701731576559645,1.2955477433120703,1.297560439408236,1.2857283313958172,1.3701382454714937,0
1.160875529226104,1.411609138974076,1.2421796419193438,1.3745228552904427,1.3491388681526157,1.6195481671752476,1.3963525065400944,1.4398321528245643,1.4942925935572133,1.6918851173417253,1.4683770625578672,1.359793160759819,1.3967589020869082,1.4568669237908347,1.3694317609935847,1.2617208123810835,1.2421129721481672,0
1.136774447664701,1.213055269923951,1.1685173594656966,1.1767699159471532,1.140520323914204,1.3690923157991042,1.282695782958207,1.2594149649897217,1.3037962936705794,1.4459420244394798,1.1964490301110138,1.1876328133004317,1.1008620581565483,1.0647266562089908,1.0940913501128684,-0.5812618011595385,1.016937162395104,0
1.1895429660851824,1.2276608011257788,1.1794388098911606,1.120873750270044,1.1480053648650783,1.3088040824329512,1.1937051957755052,1.2032832802935565,1.2305448779237687,1.1720173082506384,1.1283896225047994,1.304136463170667,1.1967791386895499,1.1298205246772284,1.1548713960865764,1.1566507968818736,1.061585873294285,0
1.1307850853525407,1.2330713908645579,1.1349072989891373,1.2337575247004453,1.2157951204431072,1.3554577786431354,1.2081174885177952,1.1904885193552843,1.219027054954923,1.142028007451158,1.1442698519027865,1.1335172595450775,1.2112295988385673,1.1921145626037142,1.0396808812420557,1.0941516431979708,1.0449182798837313,0
1.2513611574565697,1.213944814203312,1.2243922023933373,1.393440309176534,1.3672442360481065,1.3059999559623847,1.1893443806533104,1.20895560867905,1.4209438823946299,1.2951771112278128,1.1826654499940572,1.135810771296569,1.1930580744439674,1.5090529569154145,1.0744646334790717,1.145237249465424,1.1061988544881503,0
1.4860479322412976,2.1207433686616817,1.5588325549528383,1.5858624621333643,1.413536938784458,1.5433860746532029,1.5994809349583612,1.7361954313990202,1.5260906844184827,2.1890512444051886,1.5756646831916183,1.4031357490709417,1.3737898864838651,1.4079062417271773,2.3705172261956,1.3969657571825806,2.0642376627369945,0
1.3456151482450847,1.3569527337112268,1.4038857747202695,1.5539121095751574,1.523930295521873,1.4677031928371023,1.4211047103382768,1.4159028185665001,1.6664025409177259,1.495262517936585,1.27936195286129,1.260237449372519,1.2624149119193708,1.4749338833912702,1.2145002366648832,1.2419876820513844,1.2689346196578128,0
1.0508766196752215,1.1873414784636787,1.0635031966693882,1.1112856984460524,1.0973329449803861,1.3197810408972357,1.1504690025960704,1.1628775544861447,1.1975495563089507,1.3372953842725985,1.2927324436894665,1.083376006018415,1.181098694949213,1.0473744479848937,0.9942124693346919,0.9989553613384802,1.097478486062746,0
1.3695702912710583,1.500218836950188,1.3419474039488937,1.3581796996179685,1.4178170344936394,1.607033316084279,1.330556259913094,1.2127548139363418,1.6133162381426107,1.6667637169891305,1.374634473320275,1.3851267476071756,1.3895244590076044,1.4393841012967024,1.1972791980217825,1.3835403954564616,1.248278512300054,0
1.2074687321750992,1.3644347537182504,1.2114452854861044,1.220277521907363,1.2040735289434554,1.257362055585751,1.221035250897982,1.1906035974142402,1.2839273471454953,1.219005299033354,1.1789939167457464,1.301682264504924,1.1696767313828975,1.1873357630821826,1.2310154924993053,1.181520910755407,1.2443550225463273,0
1.3583927715472495,1.490282199795483,1.3761231818851327,1.4476274779264016,1.4418744958741287,1.565259024451069,1.4489557694611201,1.3462586885267875,1.4721261222609092,1.3892019895349603,1.3388641907556929,1.212063924721212,1.1882759117633617,1.2058906473104385,1.1684618852651252,1.1400498302175746,1.1136953044995315,0
1.1759019410618714,1.2879758778072277,1.131066153488176,1.2137854445021823,1.1708660177424985,1.5566206881049864,1.2650069649200104,1.2260591492114392,1.2792593896661302,1.810257864076268,1.2810701664634094,1.201476061837298,1.1370817849565094,1.26704657020736,1.192148101907525,1.1175197541047088,1.2061839326496049,0
1.4126550874532182,1.5209633194442096,1.2957268278586178,1.3117591469966048,1.2618191520814437,1.6047333742699104,1.4873515015182381,1.3046086985856034,1.368916494943114,1.5925032160567558,1.455458390744772,1.5358022034225456,1.4743429411717386,1.4291130528696765,1.3715650731661502,1.5152242847727262,1.45851965042201,0
